time,ECI_X,ECI_Y,ECI_Z,Vx,Vy,Vz,v,r,E,a,n,T,h,h_x,h_y,h_z,e,e_x,e_y,e_z,p,ra,rp,b,f,E_anom,M,gamma,i,laan,omega,lat,lon,alt
3.3356919580e+03,-1.5735551161e+04,9.0481870190e+03,-2.2521859419e+00,-6.1386492911e+00,-9.7826048946e-01,-8.7717293957e-04,6.2161088692e+00,1.8151508581e+04,-2.6306666484e+00,7.5729435396e+04,3.0288878166e-05,2.0744199480e+05,7.0937115536e+04,-1.0140049327e+01,2.2579968014e-02,7.0937114811e+04,9.1281351561e-01,6.9273280791e-01,5.9443230174e-01,9.8832925459e-05,1.2629510454e+04,1.4485628756e+05,6.6025832374e+03,3.0926132898e+04,1.9105703320e+00,5.8641224223e-01,8.1282935987e-02,8.9091832399e-01,1.4294455525e-04,1.5730231336e+00,2.2821994739e+00,-1.2105043791e-04,4.1130026188e-01,1.1873508579e+04
3.3655521274e+03,-1.5918386712e+04,9.0187096098e+03,-2.2783118173e+00,-6.1075300262e+00,-9.9602273507e-01,-8.7271738163e-04,6.1882133990e+00,1.8295687026e+04,-2.6306974435e+00,7.5728548905e+04,3.0289410018e-05,2.0743835233e+05,7.0937115536e+04,-1.0140035004e+01,2.2605061817e-02,7.0937114811e+04,9.1281244624e-01,6.9273224502e-01,5.9443131559e-01,9.8832495161e-05,1.2629510454e+04,1.4485451088e+05,6.6025869286e+03,3.0925951886e+04,1.9169490223e+00,5.9017449845e-01,8.2188884012e-02,8.9367061348e-01,1.4294435565e-04,1.5730256114e+00,2.2822015335e+00,-1.2148965178e-04,4.1550109762e-01,1.2017687024e+04
3.3954122968e+03,-1.6100298668e+04,8.9887088986e+03,-2.3043054568e+00,-6.0767868941e+00,-1.0133132756e+00,-8.6831578359e-04,6.1606934272e+00,1.8439536604e+04,-2.6307272159e+00,7.5727691870e+04,3.0289924212e-05,2.0743483091e+05,7.0937115536e+04,-1.0140021121e+01,2.2629745900e-02,7.0937114811e+04,9.1281141239e-01,6.9273170564e-01,5.9443035657e-01,9.8832075949e-05,1.2629510454e+04,1.4485279324e+05,6.6025904972e+03,3.0925776889e+04,1.9232280776e+00,5.9390720669e-01,8.3094814065e-02,8.9637605379e-01,1.4294416070e-04,1.5730280488e+00,2.2822035583e+00,-1.2191717542e-04,4.1960230107e-01,1.2161536603e+04
3.4265942136e+03,-1.6289289116e+04,8.9568366590e+03,-2.3313102785e+00,-6.0450777928e+00,-1.0308823369e+00,-8.6377599409e-04,6.1323474021e+00,1.8589402042e+04,-2.6307572611e+00,7.5726827005e+04,3.0290443119e-05,2.0743127733e+05,7.0937115536e+04,-1.0140007077e+01,2.2655093157e-02,7.0937114811e+04,9.1281036906e-01,6.9273116623e-01,5.9442938305e-01,9.8831649604e-05,1.2629510454e+04,1.4485105991e+05,6.6025940985e+03,3.0925600291e+04,1.9296814700e+00,5.9777417311e-01,8.4040826076e-02,8.9915255791e-01,1.4294396265e-04,1.5730305516e+00,2.2822056366e+00,-1.2235155833e-04,4.2378144992e-01,1.2311402041e+04
3.4577761303e+03,-1.6477297016e+04,8.9244241216e+03,-2.3581744304e+00,-6.0137653272e+00,-1.0479705771e+00,-8.5929309899e-04,6.1043932115e+00,1.8738907876e+04,-2.6307862841e+00,7.5725991582e+04,3.0290944375e-05,2.0742784475e+05,7.0937115536e+04,-1.0139993479e+01,2.2680009773e-02,7.0937114811e+04,9.1280936123e-01,6.9273064996e-01,5.9442843706e-01,9.8831234528e-05,1.2629510454e+04,1.4484938559e+05,6.6025975773e+03,3.0925429704e+04,1.9360317641e+00,6.0161007594e-01,8.4986819588e-02,9.0188063106e-01,1.4294377158e-04,1.5730330119e+00,2.2822076786e+00,-1.2277402582e-04,4.2785750389e-01,1.2460907875e+04
3.4889580471e+03,-1.6664334628e+04,8.8914860263e+03,-2.3848996715e+00,-5.9828427088e+00,-1.0645941085e+00,-8.5486612126e-04,6.0768222144e+00,1.8888053845e+04,-2.6308143288e+00,7.5725184334e+04,3.0291428739e-05,2.0742452795e+05,7.0937115536e+04,-1.0139980311e+01,2.2704503923e-02,7.0937114811e+04,9.1280838737e-01,6.9273015568e-01,5.9442751762e-01,9.8830830326e-05,1.2629510454e+04,1.4484776773e+05,6.6026009389e+03,3.0925264869e+04,1.9422816498e+00,6.0541548338e-01,8.5932795132e-02,9.0456155992e-01,1.4294358673e-04,1.5730354304e+00,2.2822096853e+00,-1.2318497751e-04,4.3183315582e-01,1.2610053843e+04
3.5215332516e+03,-1.6858706331e+04,8.8565303034e+03,-2.4126725778e+00,-5.9509474949e+00,-1.0814808462e+00,-8.5030001125e-04,6.0484194324e+00,1.9043479566e+04,-2.6308426271e+00,7.5724369807e+04,3.0291917484e-05,2.0742118126e+05,7.0937115536e+04,-1.0139966998e+01,2.2729650111e-02,7.0937114811e+04,9.1280740470e-01,6.9272966159e-01,5.9442658442e-01,9.8830419270e-05,1.2629510454e+04,1.4484613528e+05,6.6026043309e+03,3.0925098547e+04,1.9487063709e+00,6.0935895574e-01,8.6921020652e-02,9.0731327340e-01,1.4294340032e-04,1.5730379132e+00,2.2822117448e+00,-1.2360240774e-04,4.3588203245e-01,1.2765479565e+04
3.5541084560e+03,-1.7052045749e+04,8.8210322472e+03,-2.4402977044e+00,-5.9194629083e+00,-1.0978941698e+00,-8.4579279253e-04,6.0204163847e+00,1.9198512445e+04,-2.6308699483e+00,7.5723583420e+04,3.0292389356e-05,2.0741795021e+05,7.0937115536e+04,-1.0139954120e+01,2.2754353224e-02,7.0937114811e+04,9.1280645596e-01,6.9272918912e-01,5.9442567813e-01,9.8830019261e-05,1.2629510454e+04,1.4484455923e+05,6.6026076057e+03,3.0924937970e+04,1.9550271981e+00,6.1327036361e-01,8.7909227698e-02,9.1001625460e-01,1.4294321936e-04,1.5730403522e+00,2.2822137674e+00,-1.2400810719e-04,4.3982702213e-01,1.2920512444e+04
3.5866836605e+03,-1.7244366138e+04,8.7850070139e+03,-2.4677769520e+00,-5.8883815370e+00,-1.1138502601e+00,-8.4134339894e-04,5.9928040378e+00,1.9353152659e+04,-2.6308963352e+00,7.5722823943e+04,3.0292845092e-05,2.0741482974e+05,7.0937115536e+04,-1.0139941661e+01,2.2778622300e-02,7.0937114811e+04,9.1280553967e-01,6.9272873716e-01,5.9442479776e-01,9.8829629907e-05,1.2629510454e+04,1.4484303712e+05,6.6026107686e+03,3.0924782887e+04,1.9612468846e+00,6.1715030369e-01,8.8897416819e-02,9.1267181894e-01,1.4294304383e-04,1.5730427484e+00,2.2822157541e+00,-1.2440247717e-04,4.4367087803e-01,1.3075152658e+04
3.6207287009e+03,-1.7444289355e+04,8.7468087557e+03,-2.4963422230e+00,-5.8563207395e+00,-1.1300544774e+00,-8.3675390290e-04,5.9643538146e+00,1.9514351148e+04,-2.6309229580e+00,7.5722057689e+04,3.0293304907e-05,2.0741168144e+05,7.0937115536e+04,-1.0139929070e+01,2.2803532247e-02,7.0937114811e+04,9.1280461518e-01,6.9272828560e-01,5.9442390434e-01,9.8829233964e-05,1.2629510454e+04,1.4484150142e+05,6.6026139597e+03,3.0924626420e+04,1.9676420019e+00,6.2117231156e-01,8.9930175750e-02,9.1539790660e-01,1.4294286752e-04,1.5730452078e+00,2.2822177929e+00,-1.2480295081e-04,4.4758297135e-01,1.3236351147e+04
3.6547737413e+03,-1.7643128306e+04,8.7080667960e+03,-2.5247522833e+00,-5.8246842151e+00,-1.1457931524e+00,-8.3222524540e-04,5.9363110470e+00,1.9675121603e+04,-2.6309486482e+00,7.5721318293e+04,3.0293748616e-05,2.0740864351e+05,7.0937115536e+04,-1.0139916904e+01,2.2827987885e-02,7.0937114811e+04,9.1280372307e-01,6.9272785419e-01,5.9442303718e-01,9.8828848839e-05,1.2629510454e+04,1.4484001955e+05,6.6026170391e+03,3.0924475436e+04,1.9739324674e+00,6.2516122600e-01,9.0962916269e-02,9.1807498183e-01,1.4294269664e-04,1.5730476223e+00,2.2822197942e+00,-1.2519188983e-04,4.5139042037e-01,1.3397121602e+04
3.6888187818e+03,-1.7840897297e+04,8.6687967061e+03,-2.5530091845e+00,-5.7934639253e+00,-1.1610825102e+00,-8.2775627067e-04,5.9086663076e+00,1.9835464684e+04,-2.6309734472e+00,7.5720604559e+04,3.0294176935e-05,2.0740571103e+05,7.0937115536e+04,-1.0139905145e+01,2.2851999094e-02,7.0937114811e+04,9.1280286192e-01,6.9272744187e-01,5.9442219527e-01,9.8828474138e-05,1.2629510454e+04,1.4483858911e+05,6.6026200116e+03,3.0924329692e+04,1.9801210970e+00,6.2911767323e-01,9.1995638941e-02,9.2070438833e-01,1.4294253199e-04,1.5730499929e+00,2.2822217590e+00,-1.2556969664e-04,4.5509604084e-01,1.3557464683e+04
3.7244156056e+03,-1.8046551672e+04,8.6271881977e+03,-2.5823924386e+00,-5.7612571655e+00,-1.1766051141e+00,-8.2314619274e-04,5.8801772421e+00,2.0002660076e+04,-2.6309984661e+00,7.5719884510e+04,3.0294609054e-05,2.0740275262e+05,7.0937115536e+04,-1.0139893269e+01,2.2876640008e-02,7.0937114811e+04,9.1280199312e-01,6.9272703013e-01,5.9442134098e-01,9.8828093102e-05,1.2629510454e+04,1.4483714601e+05,6.6026230105e+03,3.0924182657e+04,1.9864858472e+00,6.3322039658e-01,9.3075414934e-02,9.2340407154e-01,1.4294236500e-04,1.5730524256e+00,2.2822237752e+00,-1.2595323711e-04,4.5886461285e-01,1.3724660075e+04
3.7600124294e+03,-1.8251067402e+04,8.5850353214e+03,-2.6116127089e+00,-5.7294879780e+00,-1.1916704743e+00,-8.1859885085e-04,5.8521031843e+00,2.0169390164e+04,-2.6310225961e+00,7.5719190057e+04,3.0295025822e-05,2.0739989938e+05,7.0937115536e+04,-1.0139881804e+01,2.2900816577e-02,7.0937114811e+04,9.1280115519e-01,6.9272663712e-01,5.9442051224e-01,9.8827722645e-05,1.2629510454e+04,1.4483575421e+05,6.6026259029e+03,3.0924040849e+04,1.9927452217e+00,6.3728896730e-01,9.4155172610e-02,9.2605448147e-01,1.4294220500e-04,1.5730548125e+00,2.2822257534e+00,-1.2632544975e-04,4.6252781686e-01,1.3891390163e+04
3.7956092532e+03,-1.8454459909e+04,8.5423540623e+03,-2.6406722063e+00,-5.6981476953e+00,-1.2062948365e+00,-8.1411299929e-04,5.8244343118e+00,2.0335656135e+04,-2.6310458773e+00,7.5718520044e+04,3.0295427932e-05,2.0739714657e+05,7.0937115536e+04,-1.0139870734e+01,2.2924539495e-02,7.0937114811e+04,9.1280034674e-01,6.9272626187e-01,5.9441970808e-01,9.8827362376e-05,1.2629510454e+04,1.4483441140e+05,6.6026286935e+03,3.0923904031e+04,1.9989020981e+00,6.4132404233e-01,9.5234912548e-02,9.2865698972e-01,1.4294204966e-04,1.5730571545e+00,2.2822276945e+00,-1.2668673742e-04,4.6608853067e-01,1.4057656133e+04
3.8328455709e+03,-1.8666034536e+04,8.4971583198e+03,-2.6709004097e+00,-5.6658137320e+00,-1.2211377021e+00,-8.0948501986e-04,5.7959143531e+00,2.0509084620e+04,-2.6310693637e+00,7.5717844139e+04,3.0295833587e-05,2.0739436956e+05,7.0937115536e+04,-1.0139859560e+01,2.2948880939e-02,7.0937114811e+04,9.1279953116e-01,6.9272588731e-01,5.9441889216e-01,9.8826996012e-05,1.2629510454e+04,1.4483305677e+05,6.6026315088e+03,3.0923766008e+04,2.0052358666e+00,6.4550981014e-01,9.6364364025e-02,9.3132953500e-01,1.4294189354e-04,1.5730595575e+00,2.2822296865e+00,-1.2705339219e-04,4.6970657202e-01,1.4231084618e+04
3.8700818886e+03,-1.8876413582e+04,8.4514182865e+03,-2.7009574907e+00,-5.6339302939e+00,-1.2355320146e+00,-8.0492162426e-04,5.7678167935e+00,2.0682008318e+04,-2.6310920040e+00,7.5717192595e+04,3.0296224629e-05,2.0739169266e+05,7.0937115536e+04,-1.0139848784e+01,2.2972749189e-02,7.0937114811e+04,9.1279874496e-01,6.9272553016e-01,5.9441810109e-01,9.8826639982e-05,1.2629510454e+04,1.4483175097e+05,6.6026342226e+03,3.0923632960e+04,2.0114635653e+00,6.4966033370e-01,9.7493797312e-02,9.3395256383e-01,1.4294174131e-04,1.5730619138e+00,2.2822316398e+00,-1.2740893562e-04,4.7321855476e-01,1.4404008316e+04
3.9073182064e+03,-1.9085613649e+04,8.4051503600e+03,-2.7308458294e+00,-5.6024880824e+00,-1.2494940182e+00,-8.0042147657e-04,5.7401314145e+00,2.0854428988e+04,-2.6311138369e+00,7.5716564296e+04,3.0296601729e-05,2.0738911127e+05,7.0937115536e+04,-1.0139838390e+01,2.2996155725e-02,7.0937114811e+04,9.1279798679e-01,6.9272518947e-01,5.9441733387e-01,9.8826293898e-05,1.2629510454e+04,1.4483049175e+05,6.6026368396e+03,3.0923504658e+04,2.0175881337e+00,6.5377630194e-01,9.8623212998e-02,9.3652747534e-01,1.4294159607e-04,1.5730642245e+00,2.2822335557e+00,-1.2775377049e-04,4.7662741232e-01,1.4576428986e+04
3.9462879648e+03,-1.9303307582e+04,8.3561804052e+03,-2.7619473684e+00,-5.5700447927e+00,-1.2636598963e+00,-7.9577814952e-04,5.7115878668e+00,2.1034339595e+04,-2.6311358615e+00,7.5715930492e+04,3.0296982141e-05,2.0738650727e+05,7.0937115536e+04,-1.0139827905e+01,2.3020169631e-02,7.0937114811e+04,9.1279722197e-01,6.9272484959e-01,5.9441655549e-01,9.8825941950e-05,1.2629510454e+04,1.4482922150e+05,6.6026394796e+03,3.0923375231e+04,2.0238904479e+00,6.5804760003e-01,9.9805187484e-02,9.3917218918e-01,1.4294145005e-04,1.5730665951e+00,2.2822355217e+00,-1.2810360874e-04,4.8008760101e-01,1.4756339594e+04
3.9852577232e+03,-1.9519746265e+04,8.3066670271e+03,-2.7928692561e+00,-5.5380646372e+00,-1.2773862711e+00,-7.9120120475e-04,5.6834739586e+00,2.1213703570e+04,-2.6311570816e+00,7.5715319845e+04,3.0297348661e-05,2.0738399843e+05,7.0937115536e+04,-1.0139817804e+01,2.3043702665e-02,7.0937114811e+04,9.1279648509e-01,6.9272452583e-01,5.9441580121e-01,9.8825600085e-05,1.2629510454e+04,1.4482799767e+05,6.6026420232e+03,3.0923250533e+04,2.0300860249e+00,6.6228252754e-01,1.0098714394e-01,9.4176715945e-01,1.4294130791e-04,1.5730689182e+00,2.2822374486e+00,-1.2844256104e-04,4.8344106405e-01,1.4935703568e+04
4.0242274815e+03,-1.9734947551e+04,8.2566270346e+03,-2.8236140517e+00,-5.5065376852e+00,-1.2906893634e+00,-7.8668921603e-04,5.6557790737e+00,2.1392523292e+04,-2.6311775349e+00,7.5714731277e+04,3.0297701936e-05,2.0738158031e+05,7.0937115536e+04,-1.0139808072e+01,2.3066767058e-02,7.0937114811e+04,9.1279577483e-01,6.9272421731e-01,5.9441507007e-01,9.8825267916e-05,1.2629510454e+04,1.4482681808e+05,6.6026444749e+03,3.0923130343e+04,2.0361778655e+00,6.6648180667e-01,1.0216908295e-01,9.4431381249e-01,1.4294116966e-04,1.5730711950e+00,2.2822393377e+00,-1.2877102956e-04,4.8669079608e-01,1.5114523291e+04
4.0650313461e+03,-1.9958970145e+04,8.2036851584e+03,-2.8556187812e+00,-5.4740020785e+00,-1.3041817796e+00,-7.8203297079e-04,5.6272186275e+00,2.1579178566e+04,-2.6311981674e+00,7.5714137562e+04,3.0298058308e-05,2.0737914104e+05,7.0937115536e+04,-1.0139798260e+01,2.3090427700e-02,7.0937114811e+04,9.1279505835e-01,6.9272390970e-01,5.9441432832e-01,9.8824930105e-05,1.2629510454e+04,1.4482562818e+05,6.6026469481e+03,3.0923009101e+04,2.0424483835e+00,6.7084128242e-01,1.0340663170e-01,9.4693003379e-01,1.4294103374e-04,1.5730735307e+00,2.2822412760e+00,-1.2910413965e-04,4.8998545370e-01,1.5301178564e+04
4.1058352107e+03,-2.0181674896e+04,8.1502015711e+03,-2.8874349132e+00,-5.4419418753e+00,-1.3172440705e+00,-7.7744485760e-04,5.5990949197e+00,2.1765242833e+04,-2.6312180362e+00,7.5713565831e+04,3.0298401490e-05,2.0737679212e+05,7.0937115536e+04,-1.0139788818e+01,2.3113600935e-02,7.0937114811e+04,9.1279436839e-01,6.9272361700e-01,5.9441360992e-01,9.8824602121e-05,1.2629510454e+04,1.4482448233e+05,6.6026493297e+03,3.0922892349e+04,2.0486115202e+00,6.7516322407e-01,1.0464416260e-01,9.4949629890e-01,1.4294090015e-04,1.5730758182e+00,2.2822431751e+00,-1.2942659732e-04,4.9317273591e-01,1.5487242832e+04
4.1466390752e+03,-2.0403080985e+04,8.0961934910e+03,-2.9190651966e+00,-5.4103465123e+00,-1.3298924125e+00,-7.7292335981e-04,5.5713969351e+00,2.1950719151e+04,-2.6312371774e+00,7.5713015046e+04,3.0298732106e-05,2.0737452925e+05,7.0937115536e+04,-1.0139779731e+01,2.3136299716e-02,7.0937114811e+04,9.1279370370e-01,6.9272333836e-01,5.9441291391e-01,9.8824283580e-05,1.2629510454e+04,1.4482337847e+05,6.6026516241e+03,3.0922779873e+04,2.0546703373e+00,6.7944838852e-01,1.0588167625e-01,9.5201406110e-01,1.4294077277e-04,1.5730780588e+00,2.2822450358e+00,-1.2973880363e-04,4.9625570706e-01,1.5672719150e+04
4.1893849507e+03,-2.0633652219e+04,8.0390704796e+03,-2.9520044862e+00,-5.3777347514e+00,-1.3427155712e+00,-7.6825650449e-04,5.5428257010e+00,2.2144395832e+04,-2.6312564863e+00,7.5712459442e+04,3.0299065620e-05,2.0737224659e+05,7.0937115536e+04,-1.0139770576e+01,2.3159583666e-02,7.0937114811e+04,9.1279303318e-01,6.9272306072e-01,5.9441220782e-01,9.8823959611e-05,1.2629510454e+04,1.4482226495e+05,6.6026539387e+03,3.0922666412e+04,2.0609088366e+00,6.8389885545e-01,1.0717807002e-01,9.5460115345e-01,1.4294064617e-04,1.5730803571e+00,2.2822469452e+00,-1.3005529076e-04,4.9937674044e-01,1.5866395831e+04
4.2321308263e+03,-2.0862839890e+04,7.9814083761e+03,-2.9847457854e+00,-5.3456103293e+00,-1.3551182822e+00,-7.6365948309e-04,5.5146981726e+00,2.2337434428e+04,-2.6312750710e+00,7.5711924685e+04,3.0299386626e-05,2.0737004959e+05,7.0937115536e+04,-1.0139761776e+01,2.3182374792e-02,7.0937114811e+04,9.1279238781e-01,6.9272279682e-01,5.9441152431e-01,9.8823645208e-05,1.2629510454e+04,1.4482119320e+05,6.6026561664e+03,3.0922557209e+04,2.0670393305e+00,6.8831058503e-01,1.0847444614e-01,9.5713809005e-01,1.4294052112e-04,1.5730826068e+00,2.2822488148e+00,-1.3036136644e-04,5.0238977446e-01,1.6059434427e+04
4.2748767018e+03,-2.1090664590e+04,7.9232248056e+03,-3.0172920448e+00,-5.3139620496e+00,-1.3671166577e+00,-7.5913068852e-04,5.4870029339e+00,2.2529838732e+04,-2.6312929662e+00,7.5711409774e+04,3.0299695724e-05,2.0736793413e+05,7.0937115536e+04,-1.0139753318e+01,2.3204686729e-02,7.0937114811e+04,9.1279176638e-01,6.9272254589e-01,5.9441086246e-01,9.8823339992e-05,1.2629510454e+04,1.4482016124e+05,6.6026583115e+03,3.0922452058e+04,2.0730649414e+00,6.9268437039e-01,1.0977080523e-01,9.5962635089e-01,1.4294040383e-04,1.5730848091e+00,2.2822506459e+00,-1.3065743008e-04,5.0529793719e-01,1.6251838731e+04
4.3196803390e+03,-2.1328015607e+04,7.8616990663e+03,-3.0511988558e+00,-5.2812894459e+00,-1.3792753647e+00,-7.5445540919e-04,5.4584264502e+00,2.2730828653e+04,-2.6313110185e+00,7.5710890350e+04,3.0300007537e-05,2.0736580014e+05,7.0937115536e+04,-1.0139744801e+01,2.3227572821e-02,7.0937114811e+04,9.1279113949e-01,6.9272229601e-01,5.9441019101e-01,9.8823029553e-05,1.2629510454e+04,1.4481912022e+05,6.6026604754e+03,3.0922345984e+04,2.0792713138e+00,6.9722881733e-01,1.1112955265e-01,9.6218369734e-01,1.4294028422e-04,1.5730870681e+00,2.2822525249e+00,-1.3095741435e-04,5.0823679809e-01,1.6452828651e+04
4.3644839762e+03,-2.1563913994e+04,7.7996378298e+03,-3.0848978053e+00,-5.2491157895e+00,-1.3910235746e+00,-7.4985161883e-04,5.4303005183e+00,2.2931130512e+04,-2.6313283849e+00,7.5710390669e+04,3.0300307503e-05,2.0736374727e+05,7.0937115536e+04,-1.0139736625e+01,2.3249961756e-02,7.0937114811e+04,9.1279053643e-01,6.9272205880e-01,5.9440954138e-01,9.8822728417e-05,1.2629510454e+04,1.4481811878e+05,6.6026625570e+03,3.0922243943e+04,2.0853690735e+00,7.0173328126e-01,1.1248828265e-01,9.6469070012e-01,1.4294016927e-04,1.5730892780e+00,2.2822543639e+00,-1.3124723491e-04,5.1106705249e-01,1.6653130510e+04
4.4092876133e+03,-2.1798381840e+04,7.7370591260e+03,-3.1183920578e+00,-5.2174292507e+00,-1.4023773157e+00,-7.4531761986e-04,5.4026133193e+00,2.3130748896e+04,-2.6313450987e+00,7.5709909771e+04,3.0300596198e-05,2.0736177157e+05,7.0937115536e+04,-1.0139728776e+01,2.3271867814e-02,7.0937114811e+04,9.1278995602e-01,6.9272183351e-01,5.9440891265e-01,9.8822436210e-05,1.2629510454e+04,1.4481715498e+05,6.6026645605e+03,3.0922145737e+04,2.0913614036e+00,7.0619859312e-01,1.1384699585e-01,9.6714886573e-01,1.4294005898e-04,1.5730914402e+00,2.2822561641e+00,-1.3152728904e-04,5.1379188917e-01,1.6852748895e+04
4.4558589818e+03,-2.2040607472e+04,7.6714814814e+03,-3.1529941757e+00,-5.1849965114e+00,-1.4137772805e+00,-7.4067693828e-04,5.3742865174e+00,2.3337523772e+04,-2.6313618140e+00,7.5709428836e+04,3.0300884920e-05,2.0735979572e+05,7.0937115536e+04,-1.0139720947e+01,2.3294141186e-02,7.0937114811e+04,9.1278937557e-01,6.9272161124e-01,5.9440828032e-01,9.8822141556e-05,1.2629510454e+04,1.4481619111e+05,6.6026665642e+03,3.0922047522e+04,2.0974816913e+00,7.1079944890e-01,1.1525930002e-01,9.6965380488e-01,1.4293995024e-04,1.5730936386e+00,2.2822579953e+00,-1.3180844675e-04,5.1651577085e-01,1.7059523770e+04
4.5024303503e+03,-2.2281334390e+04,7.6053821475e+03,-3.1873818501e+00,-5.1530651605e+00,-1.4247838338e+00,-7.3610808740e-04,5.3464090812e+00,2.3543570459e+04,-2.6313778915e+00,7.5708966259e+04,3.0301162625e-05,2.0735789530e+05,7.0937115536e+04,-1.0139713439e+01,2.3315922769e-02,7.0937114811e+04,9.1278881726e-01,6.9272140040e-01,5.9440766867e-01,9.8821855786e-05,1.2629510454e+04,1.4481526403e+05,6.6026684914e+03,3.0921953057e+04,2.1034946615e+00,7.1535974768e-01,1.1667158732e-01,9.7210909619e-01,1.4293984538e-04,1.5730957884e+00,2.2822597870e+00,-1.3207986512e-04,5.1913234412e-01,1.7265570458e+04
4.5490017188e+03,-2.2520585660e+04,7.5387790815e+03,-3.2215583857e+00,-5.1216230575e+00,-1.4354124946e+00,-7.3160932540e-04,5.3189691020e+00,2.3748894266e+04,-2.6313933623e+00,7.5708521141e+04,3.0301429853e-05,2.0735606662e+05,7.0937115536e+04,-1.0139706237e+01,2.3337227067e-02,7.0937114811e+04,9.1278828002e-01,6.9272120033e-01,5.9440707683e-01,9.8821578539e-05,1.2629510454e+04,1.4481437194e+05,6.6026703458e+03,3.0921862157e+04,2.1094034749e+00,7.1988033750e-01,1.1808385834e-01,9.7451623317e-01,1.4293974364e-04,1.5730978911e+00,2.2822615404e+00,-1.3234192877e-04,5.2164477233e-01,1.7470894265e+04
4.5955730873e+03,-2.2758383791e+04,7.4716895357e+03,-3.2555270069e+00,-5.0906584278e+00,-1.4456780327e+00,-7.2717896307e-04,5.2919550954e+00,2.3953500535e+04,-2.6314082559e+00,7.5708092636e+04,3.0301687110e-05,2.0735430619e+05,7.0937115536e+04,-1.0139699328e+01,2.3358068097e-02,7.0937114811e+04,9.1278776282e-01,6.9272101040e-01,5.9440650395e-01,9.8821309473e-05,1.2629510454e+04,1.4481351314e+05,6.6026721311e+03,3.0921774649e+04,2.1152111653e+00,7.2436203980e-01,1.1949611367e-01,9.7687664861e-01,1.4293964732e-04,1.5730999480e+00,2.2822632566e+00,-1.3259500375e-04,5.2405608313e-01,1.7675500534e+04
4.6441892471e+03,-2.3005096366e+04,7.4011532669e+03,-3.2907686731e+00,-5.0588312683e+00,-1.4560221227e+00,-7.2262527621e-04,5.2641974455e+00,2.4166330696e+04,-2.6314232175e+00,7.5707662178e+04,3.0301945545e-05,2.0735253774e+05,7.0937115536e+04,-1.0139692413e+01,2.3379344613e-02,7.0937114811e+04,9.1278724326e-01,6.9272082233e-01,5.9440592529e-01,9.8821036968e-05,1.2629510454e+04,1.4481265043e+05,6.6026739246e+03,3.0921686742e+04,2.1211691233e+00,7.2899989359e-01,1.2097036021e-01,9.7929234609e-01,1.4293955101e-04,1.5731020479e+00,2.2822650095e+00,-1.3284997815e-04,5.2646854848e-01,1.7888330694e+04
4.6928054068e+03,-2.3250273716e+04,7.3301230446e+03,-3.3257906884e+00,-5.0274993963e+00,-1.4660010478e+00,-7.1814253613e-04,5.2368797740e+00,2.4378390898e+04,-2.6314376099e+00,7.5707248102e+04,3.0302194147e-05,2.0735083660e+05,7.0937115536e+04,-1.0139685787e+01,2.3400145909e-02,7.0937114811e+04,9.1278674347e-01,6.9272064405e-01,5.9440536555e-01,9.8820772673e-05,1.2629510454e+04,1.4481182055e+05,6.6026756498e+03,3.0921602180e+04,2.1270232380e+00,7.3359711416e-01,1.2244459086e-01,9.8166012796e-01,1.4293945781e-04,1.5731041009e+00,2.2822667243e+00,-1.3309591421e-04,5.2877717929e-01,1.8100390896e+04
4.7414215666e+03,-2.3493939622e+04,7.2586162671e+03,-3.3605964590e+00,-4.9966506134e+00,-1.4756292876e+00,-7.1372899317e-04,5.2099903701e+00,2.4589687277e+04,-2.6314514609e+00,7.5706849607e+04,3.0302433398e-05,2.0734919947e+05,7.0937115536e+04,-1.0139679439e+01,2.3420486331e-02,7.0937114811e+04,9.1278626248e-01,6.9272047500e-01,5.9440482394e-01,9.8820516254e-05,1.2629510454e+04,1.4481102190e+05,6.6026773101e+03,3.0921520800e+04,2.1327765612e+00,7.3815455062e-01,1.2391880620e-01,9.8398143321e-01,1.4293936849e-04,1.5731061084e+00,2.2822684021e+00,-1.3333317074e-04,5.3098502418e-01,1.8311687275e+04
