time,ECI_X,ECI_Y,ECI_Z,Vx,Vy,Vz,v,r,E,a,n,T,h,h_x,h_y,h_z,e,e_x,e_y,e_z,p,ra,rp,b,f,E_anom,M,gamma,i,laan,omega
1.4949935488e+04,2.0150817458e+04,2.6503833731e+03,2.0150817458e+00,-6.7428759133e-01,3.5382672227e+00,-6.7428759133e-05,3.6019437391e+00,2.0324369124e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.2656542481e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,3.2527517038e+00,-2.9829253274e+00,-2.9288100274e+00,-5.7535367901e-02,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.4999491171e+04,2.0116228486e+04,2.8255666902e+03,2.0116228486e+00,-7.2167515548e-01,3.5318228917e+00,-7.2167515548e-05,3.6048006843e+00,2.0313701772e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.2878587086e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,3.2615241199e+00,-2.9704336633e+00,-2.9120980835e+00,-6.2011288071e-02,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.5049046854e+04,2.0079291359e+04,3.0004201748e+03,2.0079291359e+00,-7.6905594711e-01,3.5249554029e+00,-7.6905594711e-05,3.6078743947e+00,2.0302228123e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.2878587086e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363025e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,3.2703061029e+00,-2.9579351895e+00,-2.8953861396e+00,-6.6477505807e-02,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
1.5049046856e+04,2.0079291357e+04,3.0004201850e+03,2.0079291357e+00,-9.1684367693e-01,4.5139745062e+00,-9.1684367693e-05,4.6061446112e+00,2.0302228122e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.5987211555e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.6599781507e+00,-5.6903756779e-01,-5.1717710833e-01,-5.2055280337e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.5049046859e+04,2.0079291355e+04,3.0004201953e+03,2.0079291355e+00,-9.1684367913e-01,4.5139745059e+00,-9.1684367913e-05,4.6061446113e+00,2.0302228122e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.5987211555e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.6599781512e+00,-5.6903756731e-01,-5.1717710789e-01,-5.2055280298e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.5049046869e+04,2.0079291346e+04,3.0004202421e+03,2.0079291346e+00,-9.1684368904e-01,4.5139745044e+00,-9.1684368904e-05,4.6061446118e+00,2.0302228119e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.6875389974e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.6599781536e+00,-5.6903756515e-01,-5.1717710590e-01,-5.2055280122e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.5049046916e+04,2.0079291303e+04,3.0004204526e+03,2.0079291303e+00,-9.1684373362e-01,4.5139744977e+00,-9.1684373362e-05,4.6061446142e+00,2.0302228108e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.6875389974e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.6599781641e+00,-5.6903755539e-01,-5.1717709693e-01,-5.2055279330e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.5049047126e+04,2.0079291110e+04,3.0004213998e+03,2.0079291110e+00,-9.1684393424e-01,4.5139744678e+00,-9.1684393424e-05,4.6061446247e+00,2.0302228058e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.6653345369e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.6599782117e+00,-5.6903751150e-01,-5.1717705660e-01,-5.2055275764e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.5049048070e+04,2.0079290245e+04,3.0004256623e+03,2.0079290245e+00,-9.1684483701e-01,4.5139743329e+00,-9.1684483701e-05,4.6061446722e+00,2.0302227831e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.7319479184e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.6599784256e+00,-5.6903731398e-01,-5.1717687510e-01,-5.2055259718e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.5049052319e+04,2.0079286349e+04,3.0004448433e+03,2.0079286349e+00,-9.1684889948e-01,4.5139737258e+00,-9.1684889948e-05,4.6061448859e+00,2.0302226813e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.7319479184e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.6599793884e+00,-5.6903642516e-01,-5.1717605834e-01,-5.2055187511e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.5049071441e+04,2.0079268817e+04,3.0005311579e+03,2.0079268817e+00,-9.1686718061e-01,4.5139709940e+00,-9.1686718061e-05,4.6061458477e+00,2.0302222230e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.5987211555e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.6599837208e+00,-5.6903242545e-01,-5.1717238293e-01,-5.2054862578e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.5049157488e+04,2.0079189919e+04,3.0009195728e+03,2.0079189919e+00,-9.1694944563e-01,4.5139587000e+00,-9.1694944563e-05,4.6061501755e+00,2.0302201608e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.6209256160e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.6600032167e+00,-5.6901442674e-01,-5.1715584359e-01,-5.2053400371e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.5049544701e+04,2.0078834793e+04,3.0026674269e+03,2.0078834793e+00,-9.1731963736e-01,4.5139033567e+00,-9.1731963736e-05,4.6061696494e+00,2.0302108815e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.5987211555e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.6600909488e+00,-5.6893343232e-01,-5.1708141656e-01,-5.2046820208e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.5051287161e+04,2.0077234949e+04,3.0105325048e+03,2.0077234949e+00,-9.1898548182e-01,4.5136539036e+00,-9.1898548182e-05,4.6062572535e+00,2.0301691387e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.6653345369e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.6604857532e+00,-5.6856895285e-01,-5.1674649493e-01,-5.2017204828e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.5059128230e+04,2.0069999732e+04,3.0459199523e+03,2.0069999732e+00,-9.2648140461e-01,4.5125230981e+00,-9.2648140461e-05,4.6066508998e+00,2.0299815802e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.6875389974e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.6622625738e+00,-5.6692870258e-01,-5.1523934759e-01,-5.1883841650e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.5094413041e+04,2.0036714008e+04,3.2050515523e+03,2.0036714008e+00,-9.6020475877e-01,4.5072669988e+00,-9.6020475877e-05,4.6084106790e+00,2.0291433357e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.7097434579e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.6702623143e+00,-5.5954570823e-01,-5.0845718457e-01,-5.1281812626e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.5140744460e+04,1.9991200995e+04,3.4137119223e+03,1.9991200995e+00,-1.0044619884e+00,4.4999488385e+00,-1.0044619884e-04,4.6106922957e+00,2.0280570759e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.6875389974e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.6807765056e+00,-5.4984672021e-01,-4.9955173133e-01,-5.0486639055e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.5187075878e+04,1.9943638211e+04,3.6220222661e+03,1.9943638211e+00,-1.0486867754e+00,4.4921572365e+00,-1.0486867754e-04,4.6129405591e+00,2.0269873072e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.5987211555e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.6913018805e+00,-5.4014257528e-01,-4.9064627809e-01,-4.9686233396e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.5233407297e+04,1.9894027294e+04,3.8299606365e+03,1.9894027294e+00,-1.0928733125e+00,4.4838916966e+00,-1.0928733125e-04,4.6151551259e+00,2.0259341658e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.5987211555e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.7018382848e+00,-5.3043334728e-01,-4.8174082485e-01,-4.8880669443e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.5281365105e+04,1.9840519661e+04,4.0447831491e+03,1.9840519661e+00,-1.1385644428e+00,4.4748363859e+00,-1.1385644428e-04,4.6174115783e+00,2.0248617115e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.6431300764e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.7127560026e+00,-5.2037801837e-01,-4.7252276008e-01,-4.8041474042e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.5329322913e+04,1.9784822043e+04,4.2591591944e+03,1.9784822043e+00,-1.1842018435e+00,4.4652724802e+00,-1.1842018435e-04,4.6196311912e+00,2.0238073629e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.6431300764e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.7236851938e+00,-5.1031740723e-01,-4.6330469531e-01,-4.7196915880e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.5377280721e+04,1.9726937174e+04,4.4730643749e+03,1.9726937174e+00,-1.2297789916e+00,4.4551997195e+00,-1.2297789916e-04,4.6218135969e+00,2.0227712651e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.6431300764e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.7346256800e+00,-5.0025159878e-01,-4.5408663054e-01,-4.6347079974e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.5425238529e+04,1.9666868101e+04,4.6864742826e+03,1.9666868101e+00,-1.2752893397e+00,4.4446179442e+00,-1.2752893397e-04,4.6239584326e+00,2.0217535606e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.6875389974e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.7455772803e+00,-4.9018067886e-01,-4.4486856578e-01,-4.5492052395e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.5475102359e+04,1.9602099132e+04,4.9078144747e+03,1.9602099132e+00,-1.3225305439e+00,4.4330757860e+00,-1.3225305439e-04,4.6261482879e+00,2.0207150644e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.6875389974e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.7569757264e+00,-4.7970417618e-01,-4.3528414077e-01,-4.4597631169e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.5524966188e+04,1.9534976667e+04,5.1285654104e+03,1.9534976667e+00,-1.3696850213e+00,4.4209833375e+00,-1.3696850213e-04,4.6282967435e+00,2.0196967603e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.7319479184e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.7683857804e+00,-4.6922234030e-01,-4.2569971576e-01,-4.3697790685e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.5574830018e+04,1.9465505215e+04,5.3486996537e+03,1.9465505215e+00,-1.4167453415e+00,4.4083407699e+00,-1.4167453415e-04,4.6304034086e+00,2.0186988013e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.8207657604e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.7798072309e+00,-4.5873527106e-01,-4.1611529075e-01,-4.2792631236e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.5624693848e+04,1.9393689658e+04,5.5681897805e+03,1.9393689658e+00,-1.4637040547e+00,4.3951483760e+00,-1.4637040547e-04,4.6324678983e+00,2.0177213379e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.8207657604e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.7912398636e+00,-4.4824306939e-01,-4.0653086575e-01,-4.1882254291e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.5676264847e+04,1.9316955110e+04,5.7944877753e+03,1.9316955110e+00,-1.5121556462e+00,4.3809263766e+00,-1.5121556462e-04,4.6345583002e+00,2.0167321266e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.9095836024e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.8030754430e+00,-4.3738635976e-01,-3.9661830245e-01,-4.0935329823e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.5727835846e+04,1.9237725052e+04,6.0200371864e+03,1.9237725052e+00,-1.5604822904e+00,4.3661172993e+00,-1.5604822904e-04,4.6366027730e+00,2.0157651564e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.9984014443e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.8149225084e+00,-4.2652438343e-01,-3.8670573915e-01,-3.9983049085e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.5779406845e+04,1.9156006140e+04,6.2448077560e+03,1.9156006140e+00,-1.6086756966e+00,4.3507218826e+00,-1.6086756966e-04,4.6386009122e+00,2.0148205846e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.9984014443e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.8267808137e+00,-4.1565725564e-01,-3.7679317585e-01,-3.9025528182e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.5830977844e+04,1.9071805460e+04,6.4687692682e+03,1.9071805460e+00,-1.6567275634e+00,4.3347410076e+00,-1.6567275634e-04,4.6405523216e+00,2.0138985649e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.9095836024e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.8386501101e+00,-4.0478509282e-01,-3.6688061255e-01,-3.8062884481e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.5882548842e+04,1.8985130525e+04,6.6918915561e+03,1.8985130525e+00,-1.7046295814e+00,4.3181756982e+00,-1.7046295814e-04,4.6424566126e+00,2.0129992481e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.9539925233e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.8505301458e+00,-3.9390801253e-01,-3.5696804925e-01,-3.7095236594e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.5936046610e+04,1.8892611145e+04,6.9224309643e+03,1.8892611145e+00,-1.7541540426e+00,4.3003751402e+00,-1.7541540426e-04,4.6443818515e+00,2.0120904799e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.9539925233e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.8628651135e+00,-3.8261947906e-01,-3.4668513801e-01,-3.6086276052e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.5989544377e+04,1.8797447077e+04,7.1520013255e+03,1.8797447077e+00,-1.8034990183e+00,4.2819483872e+00,-1.8034990183e-04,4.6462555604e+00,2.0112064616e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.9984014443e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.8752110767e+00,-3.7132591533e-01,-3.3640222676e-01,-3.5072194498e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.6043042144e+04,1.8699648170e+04,7.3805691827e+03,1.8699648170e+00,-1.8526552267e+00,4.2628970751e+00,-1.8526552267e-04,4.6480773333e+00,2.0103473497e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.9095836024e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.8875677451e+00,-3.6002745637e-01,-3.2611931552e-01,-3.4053128417e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.6096539911e+04,1.8599224772e+04,7.6081011707e+03,1.8599224772e+00,-1.9016133917e+00,4.2432230084e+00,-1.9016133917e-04,4.6498467745e+00,2.0095132968e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.9539925233e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.8999348250e+00,-3.4872423844e-01,-3.1583640427e-01,-3.3029215619e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.6150037678e+04,1.8496187726e+04,7.8345640258e+03,1.8496187726e+00,-1.9503642461e+00,4.2229281602e+00,-1.9503642461e-04,4.6515634980e+00,2.0087044514e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.9539925233e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.9123120199e+00,-3.3741639899e-01,-3.0555349303e-01,-3.2000595207e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.6203535446e+04,1.8390548370e+04,8.0599245939e+03,1.8390548370e+00,-1.9988985355e+00,4.2020146732e+00,-1.9988985355e-04,4.6532271284e+00,2.0079209575e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.8651746814e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.9246990305e+00,-3.2610407662e-01,-2.9527058178e-01,-3.0967407550e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.6259145754e+04,1.8277991718e+04,8.2929803734e+03,1.8277991718e+00,-2.0491098840e+00,4.1796220664e+00,-2.0491098840e-04,4.6548997816e+00,2.0071335482e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.7763568394e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.9375852642e+00,-3.1434044703e-01,-2.8458161494e-01,-2.9888731728e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
1.6314756061e+04,1.8162649821e+04,8.5247724401e+03,1.8162649821e+00,-2.0990668932e+00,4.1565662888e+00,-2.0990668932e-04,4.6565142735e+00,2.0063738360e+04,-9.0170396731e+00,2.2093603580e+04,1.9221197040e-04,3.2688834592e+04,9.3388326031e+04,-9.3388325564e+00,-1.8207657604e-14,9.3388325564e+04,9.6247935411e-02,6.8994274548e-02,6.7107787200e-02,6.8994274548e-06,2.1888935836e+04,2.4220067310e+04,1.9967139849e+04,2.1991031607e+04,5.9504814347e+00,-3.0257228275e-01,-2.7389264810e-01,-2.8805434258e-02,9.9999999738e-05,1.5707963268e+00,2.3423345467e+00
